event_id,key,scan,scan_ns,pid,category,old_members,new_members,old_representative,new_representative,old_rep_still_member,required_change,delta_d,delta_y,delta_v,abs_delta_d,abs_delta_y,abs_delta_v,old_published,new_published,old_alias,new_alias,publication_effect,publication_delta_d,publication_delta_y,publication_delta_v,publication_delta_aLead,radarstate_effect,radarstate_affected,score_delta,old_cost,new_cost,best_vision,old_vision,best_oem,old_oem,support_superiority,group_size_before,group_size_after,old_d,old_y,old_v,old_age,new_d,new_y,new_v,new_age,old_aRel,new_aRel,old_member_current_d,old_member_current_y,old_member_current_v,old_member_current_age,old_member_current_slot,old_member_current_measurement_ns,new_member_current_d,new_member_current_y,new_member_current_v,new_member_current_age,new_member_current_slot,new_member_current_measurement_ns,old_published_aLead,new_published_aLead,lead_role_before,lead_role_after,previous_rep_dwell_scans,previous_rep_dwell_s
00000245--2c15eb5d45--19:401:1000499,00000245--2c15eb5d45--19,401,1235998893328,1000499,R1_STABLE_GROUP_REP_CHANGE,480|485,480|485,480,485,1,0,-1.75,0.0625,0.0,1.75,0.0625,0.0,1,1,50,50,P2_PUBLISHED_COORDINATE_CHANGE,-1.7430076599121094,0.0625,0.0,0.05171171277561715,NO_DOWNSTREAM_EFFECT,0,0.3255833860163184,0.5534166930081592,0.2278333069918408,0,0,0,0,0,2,2,57.75,2.75,-19.5,5,56.0,2.8125,-19.5,6,N/A_NAN,N/A_NAN,55.25,2.875,-19.5,6,0,1235998893328,56.0,2.8125,-19.5,5,9,1235998893328,0.0,0.05171171277561715,,,5,0.39935638
00000245--2c15eb5d45--19:408:1000499,00000245--2c15eb5d45--19,408,1236699253472,1000499,R1_STABLE_GROUP_REP_CHANGE,480|485,480|485,485,480,1,0,-2.75,0.3125,0.0,2.75,0.3125,0.0,1,1,50,50,P2_PUBLISHED_COORDINATE_CHANGE,-2.7592735290527344,0.3125,0.0,0.11489867295985623,NO_DOWNSTREAM_EFFECT,0,1.0819198915417667,1.9940849457708834,0.9121650542291166,0,0,0,0,0,2,2,42.75,2.84375,-19.5,12,40.0,3.15625,-19.5,13,N/A_NAN,N/A_NAN,42.75,2.84375,-19.5,11,0,1236699253472,40.0,3.15625,-19.5,12,4,1236699253472,-0.16601183227702132,-0.05111315931716509,,,5,0.399655725
00000245--2c15eb5d45--19:434:1000479,00000245--2c15eb5d45--19,434,1239298770848,1000479,R1_STABLE_GROUP_REP_CHANGE,460|461,460|461,461,460,1,0,-1.25,0.1875,0.0,1.25,0.1875,0.0,1,1,34,34,P2_PUBLISHED_COORDINATE_CHANGE,-1.2619438171386719,0.1875,0.0,-0.13404609190595093,NO_DOWNSTREAM_EFFECT,0,0.43355896964726526,1.1430462331728846,0.7094872635256193,0,0,0,0,0,2,2,34.75,-4.90625,-19.25,53,33.5,-4.71875,-19.25,54,N/A_NAN,N/A_NAN,31.75,-4.75,-19.25,54,24,1239298770848,33.5,-4.71875,-19.25,54,22,1239298770848,0.200903113874573,0.06685702196862206,,,48,4.700545904
00000245--2c15eb5d45--19:435:1000479,00000245--2c15eb5d45--19,435,1239399635075,1000479,R1_STABLE_GROUP_REP_CHANGE,460|461,460|461,460,461,1,0,-1.75,-0.03125,0.0,1.75,0.03125,0.0,1,1,34,34,P2_PUBLISHED_COORDINATE_CHANGE,-1.7325019836425781,-0.03125,0.0,-0.12044908314760985,NO_DOWNSTREAM_EFFECT,0,1.734375,1.9547040595695773,0.22032905956957727,0,0,0,0,0,2,2,33.5,-4.71875,-19.25,54,31.75,-4.75,-19.25,55,N/A_NAN,N/A_NAN,33.5,-4.71875,-19.25,55,22,1239399635075,31.75,-4.75,-19.25,55,24,1239399635075,0.06685702196862206,-0.05359206117898779,,,1,0.0
00000245--2c15eb5d45--19:464:1000565,00000245--2c15eb5d45--19,464,1242298839504,1000565,R1_STABLE_GROUP_REP_CHANGE,555|559,555|559,555,559,1,0,-1.5,0.25,0.25,1.5,0.25,0.25,1,1,80,80,P2_PUBLISHED_COORDINATE_CHANGE,-1.5124893188476562,0.25,0.25,0.37702020376581613,NO_DOWNSTREAM_EFFECT,0,1.25064976064685,1.8375272062502923,0.5868774456034422,0,0,0,0,0,2,2,54.0,3.5,-18.5,25,52.5,3.75,-18.25,26,N/A_NAN,N/A_NAN,54.0,3.5,-18.5,17,20,1242298839504,52.5,3.75,-18.25,10,7,1242298839504,-0.18745376483259685,0.18956643893321928,,,5,0.39980971400000004
00000245--2c15eb5d45--19:464:1000599,00000245--2c15eb5d45--19,464,1242298839504,1000599,R1_STABLE_GROUP_REP_CHANGE,575|583,575|583,575,583,1,0,-0.75,-0.15625,0.25,0.75,0.15625,0.25,1,1,66,66,P2_PUBLISHED_COORDINATE_CHANGE,-0.7624893188476562,-0.15625,0.25,0.41931567675569237,NO_DOWNSTREAM_EFFECT,0,0.546875,1.8375092997543696,1.2906342997543696,0,0,0,0,0,2,2,49.0,4.5625,-18.5,7,48.25,4.40625,-18.25,8,N/A_NAN,N/A_NAN,49.0,4.5625,-18.5,8,28,1242298839504,48.25,4.40625,-18.25,4,18,1242298839504,-0.21459553306956522,0.20472014368612715,,,7,0.5997469940000001
00000245--2c15eb5d45--19:465:1000599,00000245--2c15eb5d45--19,465,1242399306892,1000599,R1_STABLE_GROUP_REP_CHANGE,575|583,575|583,583,575,1,0,-1.75,0.0625,0.0,1.75,0.0625,0.0,1,1,66,66,P2_PUBLISHED_COORDINATE_CHANGE,-1.7249526977539062,0.0625,0.0,-0.08188805747445087,NO_DOWNSTREAM_EFFECT,0,0.5654906630382763,0.6811828315191382,0.11569216848086183,0,0,0,0,0,2,2,48.25,4.40625,-18.25,8,46.5,4.46875,-18.25,9,N/A_NAN,N/A_NAN,45.75,4.375,-18.25,5,18,1242399306892,46.5,4.46875,-18.25,9,28,1242399306892,0.20472014368612715,0.12283208621167628,,,1,0.0
00000245--2c15eb5d45--19:476:1000568,00000245--2c15eb5d45--19,476,1243500507046,1000568,R1_STABLE_GROUP_REP_CHANGE,537|538,537|538,537,538,1,0,-2.0,0.03125,0.25,2.0,0.03125,0.25,1,1,84,84,P2_PUBLISHED_COORDINATE_CHANGE,-1.9796371459960938,0.03125,0.25,0.5127870942475415,NO_DOWNSTREAM_EFFECT,0,1.5579737004156797,1.8569361777858087,0.29896247737012893,0,0,0,0,0,2,2,26.75,-3.3125,-18.25,35,24.75,-3.28125,-18.0,36,N/A_NAN,N/A_NAN,26.75,-3.3125,-18.25,40,31,1243500507046,24.75,-3.28125,-18.0,39,5,1243500507046,-0.6395746982252984,-0.1267876039777569,,,35,3.4001361290000003
00000245--2c15eb5d45--19:476:1000609,00000245--2c15eb5d45--19,476,1243500507046,1000609,R1_STABLE_GROUP_REP_CHANGE,585|593,585|593,585,593,1,0,-2.5,-0.65625,0.25,2.5,0.65625,0.25,1,1,65,65,P2_PUBLISHED_COORDINATE_CHANGE,-2.4796371459960938,-0.65625,0.25,0.4614936455530121,NO_DOWNSTREAM_EFFECT,0,0.795731935075926,1.874428467537963,1.078696532462037,0,0,0,0,0,2,2,87.5,-1.4375,-18.25,13,85.0,-2.09375,-18.0,14,N/A_NAN,N/A_NAN,87.5,-1.4375,-18.25,14,23,1243500507046,85.0,-2.09375,-18.0,7,25,1243500507046,-0.2091129952833909,0.2523806502696212,,,13,1.199753533
00000245--2c15eb5d45--19:476:1000619,00000245--2c15eb5d45--19,476,1243500507046,1000619,R1_STABLE_GROUP_REP_CHANGE,536|576,536|576,536,576,1,0,-2.5,0.1875,0.0,2.5,0.1875,0.0,1,1,74,74,P2_PUBLISHED_COORDINATE_CHANGE,-2.485240936279297,0.1875,0.0,-0.03913536618333274,NO_DOWNSTREAM_EFFECT,0,1.1052305439658383,1.855900355355171,0.7506698113893326,0,0,0,0,0,2,2,22.75,-3.625,-18.25,8,20.25,-3.4375,-18.25,9,N/A_NAN,N/A_NAN,22.75,-3.625,-18.25,41,12,1243500507046,20.25,-3.4375,-18.25,15,26,1243500507046,-0.20722795801815802,-0.24636332420149076,,,3,0.199756749
00000245--2c15eb5d45--19:508:1000643,00000245--2c15eb5d45--19,508,1246699869989,1000643,R1_STABLE_GROUP_REP_CHANGE,612|629,612|629,629,612,1,0,-1.0,-0.03125,0.0,1.0,0.03125,0.0,1,1,61,61,P2_PUBLISHED_COORDINATE_CHANGE,-0.9888916015625,-0.03125,0.0,-0.2233790803717044,NO_DOWNSTREAM_EFFECT,0,0.09309681704478301,0.7418609085223915,0.6487640914776085,0,0,0,0,0,2,2,55.5,4.5625,-16.25,21,54.5,4.53125,-16.25,22,N/A_NAN,N/A_NAN,53.25,4.5,-16.0,11,24,1246699869989,54.5,4.53125,-16.25,22,22,1246699869989,-0.027085157531912096,-0.2504642379036165,,,8,0.700212554
00000245--2c15eb5d45--19:509:1000643,00000245--2c15eb5d45--19,509,1246800060652,1000643,R1_STABLE_GROUP_REP_CHANGE,612|629,612|629,612,629,1,0,-1.25,-0.03125,0.25,1.25,0.03125,0.25,1,1,61,61,P2_PUBLISHED_COORDINATE_CHANGE,-1.2408294677734375,-0.03125,0.25,0.19809072014889928,NO_DOWNSTREAM_EFFECT,0,1.140625,1.6664452371441505,0.5258202371441505,0,0,0,0,0,2,2,54.5,4.53125,-16.25,22,53.25,4.5,-16.0,23,N/A_NAN,N/A_NAN,54.5,4.53125,-16.25,23,22,1246800060652,53.25,4.5,-16.0,12,24,1246800060652,-0.2504642379036165,-0.052373517754717214,,,1,0.0
00000245--2c15eb5d45--19:510:1000643,00000245--2c15eb5d45--19,510,1246900106731,1000643,R1_STABLE_GROUP_REP_CHANGE,612|629,612|629,629,612,1,0,-1.0,-0.125,0.25,1.0,0.125,0.25,1,1,61,61,P2_PUBLISHED_COORDINATE_CHANGE,-1.0080795288085938,-0.125,0.25,0.2846465470493053,NO_DOWNSTREAM_EFFECT,0,0.3625697435400941,1.079722371770047,0.717152628229953,0,0,0,0,0,2,2,53.25,4.5,-16.0,23,52.25,4.375,-15.75,24,N/A_NAN,N/A_NAN,50.75,4.46875,-15.75,13,24,1246900106731,52.25,4.375,-15.75,24,22,1246900106731,-0.052373517754717214,0.2322730292945881,,,1,0.0
00000245--2c15eb5d45--19:513:1000643,00000245--2c15eb5d45--19,513,1247199126998,1000643,R1_STABLE_GROUP_REP_CHANGE,612|629,612|629,612,629,1,0,-1.25,-0.03125,0.0,1.25,0.03125,0.0,1,1,61,61,P2_PUBLISHED_COORDINATE_CHANGE,-1.2164077758789062,-0.03125,0.0,-0.4207314875197709,NO_DOWNSTREAM_EFFECT,0,1.265625,1.6329343145609092,0.3673093145609092,0,0,0,0,0,2,2,48.0,3.96875,-15.5,26,46.75,3.9375,-15.5,27,N/A_NAN,N/A_NAN,48.0,3.96875,-15.5,27,22,1247199126998,46.75,3.9375,-15.5,16,24,1247199126998,0.15416390357947096,-0.26656758394029995,,,3,0.19908356300000002
00000245--2c15eb5d45--19:542:1000643,00000245--2c15eb5d45--19,542,1250098544923,1000643,R1_STABLE_GROUP_REP_CHANGE,612|629,612|629,629,612,1,0,-0.75,-0.3125,0.0,0.75,0.3125,0.0,1,1,61,61,P2_PUBLISHED_COORDINATE_CHANGE,-0.7841634750366211,-0.3125,0.0,0.11475704734643632,NO_DOWNSTREAM_EFFECT,0,0.09869840408599018,0.8795595248074406,0.7808611207214504,0,0,0,0,0,2,2,7.75,-3.3125,-14.0,55,7.0,-3.625,-14.0,56,N/A_NAN,N/A_NAN,5.5,-3.5,-14.0,45,24,1250098544923,7.0,-3.625,-14.0,56,22,1250098544923,-0.5414842392835912,-0.4267271919371549,,,29,2.801412829
00000245--2c15eb5d45--19:548:1000752,00000245--2c15eb5d45--19,548,1250699195448,1000752,R1_STABLE_GROUP_REP_CHANGE,718|721,718|721,718,721,1,0,-1.75,0.53125,0.25,1.75,0.53125,0.25,1,1,76,76,P2_PUBLISHED_COORDINATE_CHANGE,-1.7461929321289062,0.53125,0.25,-1.395299934405168,NO_DOWNSTREAM_EFFECT,0,0.13220213690581772,1.8427581058769347,1.710555968971117,0,0,0,0,0,2,2,97.5,6.875,-12.25,5,95.75,7.40625,-12.0,6,N/A_NAN,N/A_NAN,97.5,6.875,-12.25,6,7,1250699195448,95.75,7.40625,-12.0,5,12,1250699195448,0.0,-1.395299934405168,,,5,0.39940377200000005
00000245--2c15eb5d45--19:563:1000772,00000245--2c15eb5d45--19,563,1252198874078,1000772,R1_STABLE_GROUP_REP_CHANGE,737|753,737|753,737,753,1,0,-2.0,-0.90625,0.0,2.0,0.90625,0.0,1,1,71,71,P2_PUBLISHED_COORDINATE_CHANGE,-1.9957695007324219,-0.90625,0.0,0.09046073277494604,NO_DOWNSTREAM_EFFECT,0,0.3620921638421972,1.4076085819210986,1.0455164180789014,0,0,0,0,0,2,2,35.5,6.21875,-12.25,14,33.5,5.3125,-12.25,15,N/A_NAN,N/A_NAN,35.5,6.21875,-12.25,15,29,1252198874078,33.5,5.3125,-12.25,6,1,1252198874078,-0.7692379880958424,-0.6787772553208964,,,14,1.299773431
00000245--2c15eb5d45--19:568:1000784,00000245--2c15eb5d45--19,568,1252699529601,1000784,R1_STABLE_GROUP_REP_CHANGE,749|765,749|765,765,749,1,0,-0.5,-0.15625,0.0,0.5,0.15625,0.0,1,1,70,70,P2_PUBLISHED_COORDINATE_CHANGE,-0.5170669555664062,-0.15625,0.0,0.08385676776576079,NO_DOWNSTREAM_EFFECT,0,0.578125,1.466718508762645,0.8885935087626451,0,0,0,0,0,2,2,24.75,1.59375,-13.0,14,24.25,1.4375,-13.0,15,N/A_NAN,N/A_NAN,24.75,1.59375,-13.0,5,26,1252699529601,24.25,1.4375,-13.0,15,27,1252699529601,-0.8951291944101369,-0.8112724266443762,,,2,0.10015776200000001
00000245--2c15eb5d45--19:568:1000787,00000245--2c15eb5d45--19,568,1252699529601,1000787,R1_STABLE_GROUP_REP_CHANGE,752|755,752|755,752,755,1,0,-0.25,-0.75,0.0,0.25,0.75,0.0,1,1,75,75,P2_PUBLISHED_COORDINATE_CHANGE,-0.26837921142578125,-0.75,0.0,0.474340988512727,NO_DOWNSTREAM_EFFECT,0,0.625,1.9278027508791622,1.3028027508791622,0,0,0,0,0,2,2,57.25,-3.9375,-14.0,12,57.0,-4.6875,-14.0,13,N/A_NAN,N/A_NAN,57.25,-3.9375,-14.0,13,13,1252699529601,57.0,-4.6875,-14.0,10,5,1252699529601,-2.4380195348703677,-1.9636785463576407,,,9,0.800699416
00000245--2c15eb5d45--19:569:1000784,00000245--2c15eb5d45--19,569,1252799222832,1000784,R1_STABLE_GROUP_REP_CHANGE,749|765,749|765,749,765,1,0,-1.0,-0.40625,0.0,1.0,0.40625,0.0,1,1,70,70,P2_PUBLISHED_COORDINATE_CHANGE,-0.9996089935302734,-0.40625,0.0,0.3245089706577505,NO_DOWNSTREAM_EFFECT,0,0.02685933375110494,0.31847428167243474,0.2916149479213298,0,0,0,0,0,2,2,24.25,1.4375,-13.0,15,23.25,1.03125,-13.0,16,N/A_NAN,N/A_NAN,22.75,0.875,-13.0,16,27,1252799222832,23.25,1.03125,-13.0,6,26,1252799222832,-0.8112724266443762,-0.4867634559866257,,,1,0.0
00000245--2c15eb5d45--19:569:1000787,00000245--2c15eb5d45--19,569,1252799222832,1000787,R1_STABLE_GROUP_REP_CHANGE,752|755,752|755,755,752,1,0,-1.5,-0.4375,0.0,1.5,0.4375,0.0,1,1,75,75,P2_PUBLISHED_COORDINATE_CHANGE,-1.4995803833007812,-0.4375,0.0,0.5867524914885331,NO_DOWNSTREAM_EFFECT,0,0.29753117285142583,0.5520928004926966,0.25456162764127077,0,0,0,0,0,2,2,57.0,-4.6875,-14.0,13,55.5,-5.125,-14.0,14,N/A_NAN,N/A_NAN,55.25,-5.90625,-14.25,11,5,1252799222832,55.5,-5.125,-14.0,14,13,1252799222832,-1.9636785463576407,-1.3769260548691076,,,1,0.0
00000245--2c15eb5d45--19:572:1000735,00000245--2c15eb5d45--19,572,1253099531639,1000735,R1_STABLE_GROUP_REP_CHANGE,701|758,701|758,701,758,1,0,-2.75,-0.34375,0.0,2.75,0.34375,0.0,1,1,66,66,P2_PUBLISHED_COORDINATE_CHANGE,-2.8797483444213867,-0.34375,0.0,-0.01892466001850346,NO_DOWNSTREAM_EFFECT,0,0.09332504071012382,1.507600020355062,1.414274979644938,0,0,0,0,0,2,2,16.5,-1.0,-13.5,35,13.75,-1.34375,-13.5,36,N/A_NAN,N/A_NAN,16.5,-1.0,-13.5,36,6,1253099531639,13.75,-1.34375,-13.5,14,11,1253099531639,-0.6178291410997706,-0.6367538011182741,,,35,3.3999136450000003
00000245--2c15eb5d45--19:572:1000784,00000245--2c15eb5d45--19,572,1253099531639,1000784,R1_STABLE_GROUP_REP_CHANGE,749|765,749|765,765,749,1,0,-0.75,-0.1875,0.0,0.75,0.1875,0.0,1,1,70,70,P2_PUBLISHED_COORDINATE_CHANGE,-0.8797492980957031,-0.1875,0.0,0.10172293855178216,NO_DOWNSTREAM_EFFECT,0,0.84375,1.5197058652919853,0.6759558652919853,0,0,0,0,0,2,2,19.75,-0.0625,-13.5,18,19.0,-0.25,-13.5,19,N/A_NAN,N/A_NAN,19.75,-0.0625,-13.5,9,26,1253099531639,19.0,-0.25,-13.5,19,27,1253099531639,-1.2517326123578396,-1.1500096738060575,,,3,0.199478911
00000245--2c15eb5d45--19:572:1000787,00000245--2c15eb5d45--19,572,1253099531639,1000787,R1_STABLE_GROUP_REP_CHANGE,752|755,752|755,752,755,1,0,-0.25,-0.75,0.0,0.25,0.75,0.0,1,1,75,75,P2_PUBLISHED_COORDINATE_CHANGE,-0.3893623352050781,-0.75,0.0,0.2388864158769617,NO_DOWNSTREAM_EFFECT,0,0.625,2.0199748717118693,1.3949748717118693,0,0,0,0,0,2,2,51.75,-7.59375,-14.5,16,51.5,-8.34375,-14.5,17,N/A_NAN,N/A_NAN,51.75,-7.59375,-14.5,17,13,1253099531639,51.5,-8.34375,-14.5,14,5,1253099531639,-1.6297007312181937,-1.390814315341232,,,3,0.199478911
00000245--2c15eb5d45--19:573:1000784,00000245--2c15eb5d45--19,573,1253199838671,1000784,R1_STABLE_GROUP_REP_CHANGE,749|765,749|765,749,765,1,0,-1.25,-0.25,0.0,1.25,0.25,0.0,1,1,70,70,P2_PUBLISHED_COORDINATE_CHANGE,-1.2296619415283203,-0.25,0.0,0.24992158732283998,NO_DOWNSTREAM_EFFECT,0,0.6192451957186571,0.7549350978593286,0.13568990214067145,0,0,0,0,0,2,2,19.0,-0.25,-13.5,19,17.75,-0.5,-13.5,20,N/A_NAN,N/A_NAN,17.0,-0.78125,-13.5,20,27,1253199838671,17.75,-0.5,-13.5,10,26,1253199838671,-1.1500096738060575,-0.9000880864832175,,,1,0.0
00000245--2c15eb5d45--19:576:1000784,00000245--2c15eb5d45--19,576,1253498763377,1000784,R1_STABLE_GROUP_REP_CHANGE,749|765,749|765,765,749,1,0,-1.25,-0.375,0.25,1.25,0.375,0.25,1,1,70,70,P2_PUBLISHED_COORDINATE_CHANGE,-1.2505292892456055,-0.375,0.25,0.6263149202698401,NO_DOWNSTREAM_EFFECT,0,1.161262658295465,1.50471082086474,0.3434481625692749,0,0,0,0,0,2,2,14.75,-1.25,-13.75,22,13.5,-1.625,-13.5,23,N/A_NAN,N/A_NAN,14.75,-1.25,-13.75,13,26,1253498763377,13.5,-1.625,-13.5,23,27,1253498763377,-0.9546683475582852,-0.3283534272884451,,,3,0.19928584300000002
00000245--2c15eb5d45--19:581:1000809,00000245--2c15eb5d45--19,581,1253999611952,1000809,R1_STABLE_GROUP_REP_CHANGE,774|777|786,774|777|786,774,777,1,0,-1.5,-0.8125,-0.5,1.5,0.8125,0.5,1,1,45,45,P2_PUBLISHED_COORDINATE_CHANGE,-1.488311767578125,-0.8125,-0.5,-0.6036111945142144,NO_DOWNSTREAM_EFFECT,0,1.65625,2.0810001458172858,0.42475014581728576,0,0,0,0,0,3,3,66.25,-6.625,-14.0,14,64.75,-7.4375,-14.5,15,N/A_NAN,N/A_NAN,66.25,-6.625,-14.0,15,16,1253999611952,64.75,-7.4375,-14.5,11,12,1253999611952,-2.2211583504506605,-2.824769544964875,,,14,1.299230056
